syndrome_name,group,features_tested,significant_features,high_priority_features,max_abs_hedges_g,median_abs_hedges_g,disease_n,matched_healthy_n
"FACIAL DYSMORPHISM, HYPERTRICHOSIS, EPILEPSY, INTELLECTUAL/DEVELOPMENTAL DELAY, AND GINGIVAL OVERGROWTH SYNDROME; FHEIG",European,125,0,0,2.4266972841247765,0.6218637811206803,4,143
"FACIAL DYSMORPHISM, IMMUNODEFICIENCY, LIVEDO, AND SHORT STATURE; FILS",Asian,125,0,0,2.035795114945014,0.44118932008651385,2,571
"FACIAL DYSMORPHISM, LENS DISLOCATION, ANTERIOR SEGMENT ABNORMALITIES, AND SPONTANEOUS FILTERING BLEBS; FDLAB",Asian,125,0,0,3.0004456039253977,0.5563546609133285,2,571
"FACIAL PALSY, CONGENITAL, WITH PTOSIS AND VELOPHARYNGEAL DYSFUNCTION; FPVEPD",European,125,13,12,2.074441436391138,0.32973074710921824,15,143
FAM20B,Asian,125,0,0,3.159044140901588,0.694266679189034,2,571
FBXW7,European,125,80,25,1.4579809583227394,0.5281409026490885,24,143
FG syndrome,Asian,125,0,0,1.9067006691497843,0.4587303265824703,2,571
FG syndrome,European,125,0,0,1.4201893968317683,0.2941587945866024,8,143
FILIPPI SYNDROME; FLPIS,European,125,0,0,2.064932149894858,0.5306339980481743,3,143
FLOATING-HARBOR SYNDROME; FLHS,Asian,125,19,13,1.4850030312040914,0.2663805765380672,15,571
FLOATING-HARBOR SYNDROME; FLHS,European,125,86,20,1.581023116982233,0.4604444915260755,62,143
FLOATING-HARBOR SYNDROME; FLHS,Others,125,0,0,2.4545994113131693,0.5779971396054856,3,143
FOCAL DERMAL HYPOPLASIA; FDH,Asian,125,1,0,1.8171873646508183,0.38772811251562816,8,571
FOCAL DERMAL HYPOPLASIA; FDH,European,125,0,0,1.0711271834027254,0.254373538619656,12,143
FONTAINE PROGEROID SYNDROME; FPS,European,125,1,0,1.6259355313689612,0.27144585608748106,9,143
FOXA2,European,125,0,0,2.7431289189754455,0.5965843369430911,2,143
FRA10AC1,Asian,125,38,0,3.0535156942950987,0.8001227168057569,5,571
FRAGILE X SYNDROME; FXS,African,125,0,0,3.162971254156647,0.6532577966907152,3,143
FRAGILE X SYNDROME; FXS,European,125,10,8,1.3419638347115483,0.2597219217812815,15,143
FRANK-TER HAAR SYNDROME; FTHS,European,125,15,0,2.346037233839758,0.5019850798850104,5,143
FRIAS SYNDROME,European,125,0,0,3.202037220369688,0.45423059953919137,2,143
"Facial paresis, hereditary congenital",Asian,125,18,0,2.150516856654103,0.4983862605084354,5,571
Facioscapulohumeral muscular dystrophy,European,125,42,0,3.4169486978550796,0.49012100148770155,7,143
Focal facial dermal dysplasia,European,125,0,0,2.176217044887963,0.5462279281938353,4,143
Fraser syndrome,European,125,0,0,2.667019489213504,0.2977201357631566,3,143
Frontometaphyseal dysplasia,European,125,0,0,2.083552686994801,0.48439605969569294,3,143
GAND SYNDROME; GAND,European,125,24,5,1.6168810051696227,0.2822993268051975,22,143
GAPO SYNDROME; GAPOS,African,125,0,0,3.3946189792906294,0.6732703887539708,2,143
GAPO SYNDROME; GAPOS,European,125,10,0,2.6274065351501736,0.4708263230814825,7,143
GENITOPATELLAR SYNDROME; GTPTS,Asian,125,0,0,1.9849380987574865,0.632410914237512,3,571
GENITOPATELLAR SYNDROME; GTPTS,European,125,1,1,1.3917279390339163,0.3507375207844511,10,143
GERODERMA OSTEODYSPLASTICUM; GO,Asian,125,15,0,1.4105733500179638,0.49829673400755065,8,571
GERODERMA OSTEODYSPLASTICUM; GO,Others,125,0,0,2.504379266877735,0.851110990694625,2,143
GLASS SYNDROME; GLASS,Asian,125,0,0,2.068267641881558,0.3162236804624862,6,571
GLASS SYNDROME; GLASS,European,125,56,24,1.5093048592760545,0.370134452829764,25,143
GLOBAL DEVELOPMENTAL DELAY WITH SPEECH AND BEHAVIORAL ABNORMALITIES; GDSBA,European,125,0,0,2.901418712626594,0.7998989441563502,3,143
"GLOBAL DEVELOPMENTAL DELAY, ABSENT OR HYPOPLASTIC CORPUS CALLOSUM, AND DYSMORPHIC FACIES; GDACCF",European,125,0,0,2.0960770827171964,0.37955131341931136,4,143
GLYCINE ENCEPHALOPATHY WITH NORMAL SERUM GLYCINE,Asian,125,0,0,3.361191419040683,1.128355913912292,2,571
GNAI1,European,125,0,0,1.3086968243150783,0.3304890181139007,7,143
GOMEZ-LOPEZ-HERNANDEZ SYNDROME; GLHS,Others,125,0,0,1.3777753835856903,0.32788582922236165,3,143
Galloway-Mowat syndrome,African,125,0,0,1.8080670497207385,0.4167870685053666,4,143
Galloway-Mowat syndrome,Asian,125,30,0,1.9901085974682484,0.8648523446551837,4,571
H4C3,European,125,0,0,1.624626251549278,0.5573388914564741,2,143
H4C5,European,125,0,0,1.0379223660052395,0.26575847626254157,8,143
H4C5,Others,125,0,0,1.5715853398797768,0.4176446141752687,2,143
H4C9,European,125,0,0,2.3970011600204972,0.42084569868683164,3,143
HAJDU-CHENEY SYNDROME; HJCYS,European,125,0,0,2.2798068831400466,0.40453327389113036,3,143
HAO-FOUNTAIN SYNDROME; HAFOUS,African,125,0,0,3.5727410288634114,0.8537321602970338,2,143
HAO-FOUNTAIN SYNDROME; HAFOUS,European,125,45,9,1.7394182785754224,0.37400048591416485,33,143
HAREL-YOON SYNDROME; HAYOS,European,125,0,0,2.0944423410776714,0.734175798988504,2,143
HARTSFIELD SYNDROME; HRTFDS,European,125,0,0,2.484727147638081,0.5052129608476645,2,143
HEART AND BRAIN MALFORMATION SYNDROME; HBMS,European,125,4,0,1.97146274938516,0.31622955504793343,6,143
HELSMOORTEL-VAN DER AA SYNDROME; HVDAS,Asian,125,0,0,1.7140487982190522,0.3259943719971532,3,571
HELSMOORTEL-VAN DER AA SYNDROME; HVDAS,European,125,45,6,0.9599090844375087,0.255882950778096,55,143
HELSMOORTEL-VAN DER AA SYNDROME; HVDAS,Others,125,0,0,2.5388270077867596,0.6738335144007253,2,143
HIATT-NEU-COOPER NEURODEVELOPMENTAL SYNDROME; HINCONS,European,125,19,0,1.9225002854565407,0.5846501265308239,8,143
HYPOPARATHYROIDISM-RETARDATION-DYSMORPHISM SYNDROME; HRDS,African,125,2,0,1.9987704045974903,0.41552349223660023,5,143
HYPOPARATHYROIDISM-RETARDATION-DYSMORPHISM SYNDROME; HRDS,Asian,125,0,0,7.118264952998747,0.8174098797522383,2,571
"HYPOTONIA, ATAXIA, AND DELAYED DEVELOPMENT SYNDROME; HADDS",Asian,125,0,0,1.7845804773822653,0.45650418957843225,4,571
"HYPOTONIA, ATAXIA, AND DELAYED DEVELOPMENT SYNDROME; HADDS",European,125,0,0,1.9719060665261825,0.39414230804832356,6,143
Hennekam lymphangiectasia-lymphedema syndrome,Asian,125,0,0,1.983267375427191,0.36355097589900165,4,571
Hennekam lymphangiectasia-lymphedema syndrome,European,125,1,0,2.1541835439157553,0.48216419934040217,9,143
Hermansky-Pudlak syndrome,Asian,125,0,0,1.904136140950394,0.4555606220316295,3,571
Holoprosencephaly,European,125,45,17,1.2974697483138475,0.40711328561114746,21,143
Holoprosencephaly,Others,125,0,0,1.8095846950347423,0.36648429749487876,4,143
Hutchinson-Gilford progeria,African,125,0,0,1.6126333675218996,0.6356055127949031,5,143
Hutchinson-Gilford progeria,Asian,125,1,1,1.0707768581114427,0.3015221108640041,20,571
Hutchinson-Gilford progeria,European,125,53,28,2.1975063495462455,0.3544122284396749,31,143
Hutchinson-Gilford progeria,Others,125,0,0,1.142479392587886,0.26515241985763705,7,143
Hyper-IgE recurrent infection syndrome,Asian,125,39,28,2.172015584303546,0.3946908126892357,14,571
Hyper-IgE recurrent infection syndrome,Others,125,0,0,2.1205166338591095,0.8006550341442086,2,143
Hyperphosphatasia with mental retardation syndrome,African,125,65,13,1.227407899722085,0.43281302447283987,27,143
Hyperphosphatasia with mental retardation syndrome,Asian,125,7,6,1.3344162146643108,0.2179438799597623,17,571
Hyperphosphatasia with mental retardation syndrome,European,125,47,6,1.4677952235269782,0.39576561218270395,27,143
Hypoplastic left heart syndrome,European,125,0,0,3.4943872049584894,0.88677742070506,2,143
"Hypotonia, infantile, with psychomotor retardation and characteristic facies",African,125,0,0,1.5779820355815595,0.3344008449421073,6,143
"Hypotonia, infantile, with psychomotor retardation and characteristic facies",Asian,125,0,0,2.865620788928032,0.372767229107802,2,571
"Hypotonia, infantile, with psychomotor retardation and characteristic facies",European,125,0,0,1.7237535834869893,0.5316220421997632,3,143
"Hypotonia, infantile, with psychomotor retardation and characteristic facies",Others,125,0,0,2.204287045428309,0.6924677070316684,3,143
IMPAIRED INTELLECTUAL DEVELOPMENT AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS; MRFACD,Asian,125,0,0,2.796400609509655,0.6066852430351672,2,571
IMPAIRED INTELLECTUAL DEVELOPMENT AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS; MRFACD,European,125,8,3,0.9907362257309535,0.22123150174025116,23,143
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH AUTISTIC FEATURES AND LANGUAGE DELAY, WITH OR WITHOUT SEIZURES; IDDALDS",European,125,0,0,1.0744203554247735,0.29968671498853044,7,143
INTELLECTUAL DEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES AND CRANIOFACIAL DYSMORPHISM WITH OR WITHOUT SEIZURES; IDDBCS,European,125,0,0,1.2506092005769964,0.45286945708013016,3,143
INTELLECTUAL DEVELOPMENTAL DISORDER WITH CARDIAC DEFECTS AND DYSMORPHIC FACIES; IDDCDF,Asian,125,20,0,2.691083203468707,0.4563989791837439,7,571
INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND BEHAVIORAL ABNORMALITIES; IDDFBA,Asian,125,0,0,2.660251054489085,0.686491757843405,4,571
INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND BEHAVIORAL ABNORMALITIES; IDDFBA,European,125,19,6,1.0742387568174743,0.27858851194786793,24,143
INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND PTOSIS; IDDDFP,Asian,125,0,0,2.2995618663923345,0.738637327047794,2,571
INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND PTOSIS; IDDDFP,European,125,20,15,1.134449137101639,0.30241292697230315,12,143
INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES AND PTOSIS; IDDDFP,Others,125,24,0,3.290736894936971,0.532600206827156,4,143
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES; IDDFSDA",Asian,125,16,0,2.405928950594577,0.5748872889268176,6,571
INTELLECTUAL DEVELOPMENTAL DISORDER WITH HYPERTELORISM AND DISTINCTIVE FACIES; IDDHDF,Asian,125,8,0,3.9627849299960847,0.5304899070229755,4,571
INTELLECTUAL DEVELOPMENTAL DISORDER WITH HYPOTONIA AND BEHAVIORAL ABNORMALITIES; IDDHBA,Asian,125,0,0,2.637962887022578,0.5271708905316066,2,571
INTELLECTUAL DEVELOPMENTAL DISORDER WITH HYPOTONIA AND BEHAVIORAL ABNORMALITIES; IDDHBA,European,125,0,0,1.854275936258352,0.5373644995074509,3,143
INTELLECTUAL DEVELOPMENTAL DISORDER WITH IMPAIRED LANGUAGE AND DYSMORPHIC FACIES; IDDILF,European,125,0,0,2.1531303147361673,0.5148232865404827,3,143
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH MACROCEPHALY, SEIZURES, AND SPEECH DELAY; IDDMSSD",African,125,0,0,2.5594518455962034,0.526874855449555,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH MACROCEPHALY, SEIZURES, AND SPEECH DELAY; IDDMSSD",Asian,125,0,0,2.7910494328970827,0.36407828653121493,3,571
INTELLECTUAL DEVELOPMENTAL DISORDER WITH PERSISTENCE OF FETAL HEMOGLOBIN,Asian,125,0,0,3.243099331773676,0.5762116876200025,2,571
INTELLECTUAL DEVELOPMENTAL DISORDER WITH PERSISTENCE OF FETAL HEMOGLOBIN,European,125,43,9,1.1333273668897819,0.2845773092545064,27,143
INTELLECTUAL DEVELOPMENTAL DISORDER WITH SEVERE SPEECH AND AMBULATION DEFECTS; IDDSSAD,European,125,0,0,1.076328901955315,0.2150675511012034,7,143
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH SHORT STATURE, FACIAL ANOMALIES, AND SPEECH DEFECTS; IDDSFAS",Asian,125,0,0,4.190252456138923,0.8490027522558266,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, AUTISM, AND DYSMORPHIC FACIES; IDDSADF",European,125,0,0,1.0795703887366546,0.304878134215135,8,143
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, DYSMORPHIC FACIES, AND T-CELL ABNORMALITIES; IDDSFTA",Asian,125,0,0,2.0443819352843335,0.4513413248476557,6,571
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, DYSMORPHIC FACIES, AND T-CELL ABNORMALITIES; IDDSFTA",European,125,5,0,1.519881495478722,0.21704056169309333,8,143
"INTELLECTUAL DEVELOPMENTAL DISORDER WITH SPEECH DELAY, DYSMORPHIC FACIES, AND T-CELL ABNORMALITIES; IDDSFTA",Others,125,0,0,1.6306435108061565,0.5821141036397037,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 21; MRD21",Asian,125,0,0,2.365605478941294,0.5373409392076849,5,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 21; MRD21",European,125,5,4,1.0998821186128933,0.25357664613521125,19,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 23; MRD23",European,125,3,3,1.4426227145361539,0.26247631413920125,10,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 26; MRD26",European,125,0,0,2.7485730590871387,0.5800624215933634,3,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 38; MRD38",Asian,125,0,0,2.676116380334956,0.42365412319876056,3,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 40; MRD40",European,125,10,7,1.1968680768587916,0.3934495452569661,13,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 50, WITH BEHAVIORAL ABNORMALITIES; MRD50",Asian,125,0,0,1.7910003751594359,0.46908009130306577,3,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 50, WITH BEHAVIORAL ABNORMALITIES; MRD50",European,125,59,5,1.3419078213531859,0.35296561077324734,50,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 50, WITH BEHAVIORAL ABNORMALITIES; MRD50",Others,125,0,0,1.9055594809031882,0.5790328882313496,3,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 53; MRD53",European,125,0,0,1.349050829798961,0.20336887612150167,4,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 59; MRD59",European,125,0,0,1.5406117255229503,0.44893005667685243,4,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",Asian,125,0,0,2.7026955791409897,0.4148171391919592,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",European,125,19,3,1.0186155333910485,0.26267071164520583,37,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 5; MRD5",Others,125,0,0,1.9711451756335159,0.266320339891001,3,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 62; MRD62",African,125,0,0,1.7667208060704727,0.4973995427023256,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 62; MRD62",European,125,0,0,1.6057625575903653,0.31495389429518905,5,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 7; MRD7",Asian,125,0,0,1.8158077890151043,0.47467366356389024,3,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 7; MRD7",European,125,35,9,1.389410546989918,0.2934668197266815,31,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 7; MRD7",Others,125,0,0,1.722928644387814,0.43119357227834965,3,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 13; MRT13",Asian,125,0,0,2.093612439843024,0.4557097477880292,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 39; MRT39",Asian,125,0,0,1.5036620117331185,0.387005700870368,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 46; MRT46",Asian,125,12,0,2.505531698487594,0.598640433870442,5,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 58; MRT58",European,125,0,0,2.3464816811503786,0.6808746844785633,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 5; MRT5",Asian,125,0,0,1.7520605541764953,0.4381724196970753,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 65; MRT65",European,125,0,0,1.9852002905847295,0.45569076228622946,3,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 67; MRT67",European,125,0,0,1.1259531332148196,0.26227374180881724,6,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 72; MRT72",Asian,125,0,0,2.3843867044991107,0.3370457492563351,4,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 7; MRT7",European,125,0,0,2.7539506243887955,0.4631879077096866,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 93; XLID93",European,125,30,6,1.8997997779409197,0.3320347166389478,19,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 98; XLID98",European,125,0,0,2.7372891135691098,0.6072699247536557,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 99, SYNDROMIC, FEMALE-RESTRICTED; MRXS99F",Asian,125,0,0,4.440745067105098,0.7339508794051776,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 99, SYNDROMIC, FEMALE-RESTRICTED; MRXS99F",European,125,9,7,1.5742699408322234,0.36007452013943125,14,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 99, SYNDROMIC, FEMALE-RESTRICTED; MRXS99F",Others,125,0,0,2.041860338977228,0.322392028783269,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC 33; MRXS33",Asian,125,0,0,2.1996248224843384,0.5875757427391125,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC 33; MRXS33",European,125,37,12,1.2443913646501283,0.26737670920986817,31,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC 33; MRXS33",Others,125,0,0,1.6015990047861892,0.3624126650261422,3,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, 35; MRXS35",European,125,0,0,1.2630677360774751,0.4130918142265955,4,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, ARMFIELD TYPE; MRXSA",European,125,0,0,1.5700239961602724,0.46864971594292765,7,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, BILLUART TYPE; MRXSBL",European,125,2,0,1.1503647866048263,0.38734312137936583,8,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, CABEZAS TYPE; MRXSC",European,125,39,9,1.2173099801902034,0.3006350727201049,28,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, CLAES-JENSEN TYPE; MRXSCJ",European,125,0,0,1.6839591719302422,0.47815435908638126,5,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, HACKMANN-DI DONATO TYPE; MRXSHD",Asian,125,0,0,1.9976502222057655,0.41260859884267737,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, HACKMANN-DI DONATO TYPE; MRXSHD",European,125,0,0,1.6132253194515633,0.4100673828366268,3,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, LUBS TYPE; MRXSL",Asian,125,0,0,2.5475026094166773,0.7064899506096953,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, LUBS TYPE; MRXSL",European,125,67,24,1.2936416895262652,0.42097126065869583,27,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, LUJAN-FRYNS TYPE; MRXSLF",Asian,125,0,0,2.3560075690336006,0.5602689149234441,2,571
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, NASCIMENTO TYPE; MRXSN",European,125,0,0,1.5613328016440158,0.35629371747077226,4,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, NASCIMENTO TYPE; MRXSN",Others,125,0,0,1.878314025487472,0.5700425045419741,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, RAYMOND TYPE; MRXSR",European,125,2,0,1.550111840963865,0.4375969555982655,6,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNIJDERS BLOK TYPE; MRXSSB",European,125,61,17,1.3103130331067911,0.37930161861674994,33,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNYDER-ROBINSON TYPE; MRXSSR",African,125,0,0,2.4681269705399487,0.6349754844518815,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, SNYDER-ROBINSON TYPE; MRXSSR",Others,125,0,0,2.7989866252069637,0.448110394093233,2,143
"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED, SYNDROMIC, TURNER TYPE; MRXST",European,125,18,9,1.140400989909191,0.27540985239968535,20,143
"INTRAUTERINE GROWTH RETARDATION, METAPHYSEAL DYSPLASIA, ADRENAL HYPOPLASIA CONGENITA, GENITAL ANOMALIES, AND IMMUNODEFICIENCY; IMAGEI",European,125,7,7,1.5561446713414566,0.4944978298200631,10,143
Immunodeficiency-centromeric instability-facial anomalies,European,125,0,0,2.7764821223173626,0.6857372256378059,2,143
Infantile liver failure syndrome,European,125,40,0,2.6422583823058905,0.7266566036597777,5,143
JANSEN-DE VRIES SYNDROME; JDVS,European,125,0,0,1.0236582487581398,0.3077030296813437,7,143
JARID2,European,125,0,0,2.31889755607141,0.45708003393719104,2,143
JAWAD SYNDROME; JWDS,Asian,125,0,0,2.606859697763869,0.40671164922509234,2,571
JOHANSON-BLIZZARD SYNDROME; JBS,European,125,0,0,1.1106332974422997,0.265689657901489,5,143
Joubert syndrome,African,125,0,0,2.122885921219765,0.3983922619410831,5,143
Joubert syndrome,Asian,125,0,0,1.8859038789387228,0.49818812629969644,4,571
Joubert syndrome,European,125,29,4,0.9263238950405818,0.2808857673712332,31,143
KAGAMI-OGATA SYNDROME,Asian,125,2,0,1.7617093322368436,0.4526641385237433,6,571
KAUFMAN OCULOCEREBROFACIAL SYNDROME; KOS,Asian,125,0,0,1.5815892775064546,0.29759974863530075,3,571
KAUFMAN OCULOCEREBROFACIAL SYNDROME; KOS,European,125,0,0,1.261288913952281,0.3760667912489751,9,143
KAUFMAN OCULOCEREBROFACIAL SYNDROME; KOS,Others,125,9,0,2.149341324198188,0.2420319786879533,9,143
KBG SYNDROME; KBGS,Asian,125,0,0,1.656061481892689,0.27777452621674015,7,571
KBG SYNDROME; KBGS,European,125,58,5,1.1788776645139567,0.2502767236380745,143,143
KBG SYNDROME; KBGS,Others,125,0,0,0.9444369829157974,0.26621510070350785,7,143
KCTD3,Asian,125,22,0,2.335132556607149,0.59488809710432,5,571
KDM2B,European,125,0,0,1.5289551074215444,0.5402106210319502,6,143
KDM2B,Others,125,0,0,2.31267214447766,0.39456066247980226,2,143
KEIPERT SYNDROME; KPTS,European,125,9,0,1.8469265701792517,0.3641346013746924,5,143
KOOLEN-DE VRIES SYNDROME; KDVS,European,125,46,13,1.3001640356957813,0.31516281998799195,47,143
KOSAKI OVERGROWTH SYNDROME; KOGS,European,125,2,0,1.6601403593815542,0.38967367720777046,6,143
Kabuki syndrome,African,125,12,0,2.3699479696174284,0.6192736606156278,5,143
Kabuki syndrome,Asian,125,65,10,1.150924099814305,0.3345922716864126,51,571
Kabuki syndrome,European,125,75,8,1.2194699704176666,0.325203616358195,99,143
Kabuki syndrome,Others,125,0,0,1.655642255852427,0.42108890817948097,6,143
Kenny-Caffey syndrome,European,125,0,0,2.1582305477763346,0.6112288029940015,2,143
Kleefstra syndrome,European,125,45,6,1.1150241983294498,0.2766196554968287,47,143
Klippel-Feil syndrome,Asian,125,0,0,2.2137433601208807,0.5570689682357917,4,571
LAMB4,African,125,0,0,3.847492600817723,0.8774612020583228,2,143
LARON SYNDROME,Others,125,0,0,2.726643969471233,0.6275974831089427,2,143
LARSEN SYNDROME; LRS,Asian,125,49,37,2.1814964322169397,0.5613864662381111,12,571
LARSEN SYNDROME; LRS,European,125,1,0,1.7909991784968333,0.27743935425464744,7,143
LARSEN SYNDROME; LRS,Others,125,0,0,2.676196878591093,0.5986575879833633,2,143
LATERAL MENINGOCELE SYNDROME; LMNS,European,125,31,0,2.0782448041265216,0.3808083917722993,7,143
LENZ-MAJEWSKI HYPEROSTOTIC DWARFISM; LMHD,European,125,7,0,2.7029192380954368,0.6215914925391326,5,143
LEOPARD syndrome,Asian,125,0,0,1.3539770275333443,0.5009142448282496,3,571
LI-CAMPEAU SYNDROME; LICAS,African,125,0,0,3.5874970471814267,0.5692096010359664,2,143
LI-CAMPEAU SYNDROME; LICAS,European,125,0,0,2.7367482010078867,0.37505008771529663,2,143
LIG4 SYNDROME,Asian,125,0,0,1.6716245547229225,0.44978001001292,3,571
LIG4 SYNDROME,European,125,3,3,1.279045322489489,0.30610487788003987,10,143
LIG4 SYNDROME,Others,125,0,0,2.247115786149804,0.5341139467134276,2,143
LUSCAN-LUMISH SYNDROME; LLS,European,125,30,12,1.6461303380241925,0.3151140550899842,14,143
"Leukodystrophy, hypomyelinating",African,125,32,0,1.9411228247130894,0.5371221925745112,8,143
"Leukodystrophy, hypomyelinating",Asian,125,0,0,1.7078966643320983,0.4678503599304106,3,571
Linear skin defects with multiple congenital anomalies,European,125,4,0,2.4251086008076985,0.4727289617162312,8,143
Lissencephaly,European,125,0,0,1.8917712760953131,0.41453904133173,3,143
Long QT syndrome,Asian,125,0,0,3.601949633198618,0.6429739370533657,2,571
Long QT syndrome,European,125,0,0,1.8440802887150938,0.44198552558024995,3,143
"MACROCEPHALY, ACQUIRED, WITH IMPAIRED INTELLECTUAL DEVELOPMENT; MACID",European,125,17,12,1.2718417751368234,0.4693075513269108,13,143
"MACROCEPHALY, DYSMORPHIC FACIES, AND PSYCHOMOTOR RETARDATION; MDFPMR",Asian,125,0,0,4.6502115031394275,0.9683077393723366,2,571
MACROCEPHALY/AUTISM SYNDROME,Asian,125,2,0,1.9061020956909687,0.3915951763717501,6,571
